MAE,RMSE,WMAPE,SMAPE,Mean_Error,Bias_Ratio,Model,Segment,Grain
10.088963777552678,15.26690239171734,0.9742561587765461,0.8354219450528246,4.825458084489371,0.46597771202150584,LightGBM_weekly_extended_features,Group: SPORTBIKE_S,weekly
14.651509991184799,22.785207359941797,0.7080655386074438,0.8786452608915124,-3.9289278010020348,-0.18987383424916895,LightGBM_weekly_extended_features,Group: SPORTBIKE_A,weekly
16.34204452852252,25.68807553312577,0.9523497128731793,0.8442413336443593,6.213922893612984,0.36212284657649435,LightGBM_weekly_extended_features,Volume: Low Volume,weekly
60.81414412227534,78.90393513852307,0.8509160829392166,0.894440286300391,12.141547808118446,0.16988545100512437,LightGBM_weekly_extended_features,Volume: High Volume,weekly
29.165651561210513,48.115989914827146,0.884981109191259,0.8420822872248027,8.620745719783248,0.26158157629833967,XGBoost_weekly_extended_features,Overall,weekly
17.356296375393867,24.51840819598063,0.9593700893122308,0.8363102263331259,8.796304891888912,0.4862161619752574,XGBoost_weekly_extended_features,Group: UNKNOWN,weekly
27.878057975769043,41.00491934771655,0.7922153445799671,0.8021146284558689,4.943125810623169,0.14046961667016677,XGBoost_weekly_extended_features,Group: KIDBIKE_1,weekly
19.188142552433245,24.917450747356067,0.9390423536862967,0.8131644198238585,13.223782809383898,0.6471544653177261,XGBoost_weekly_extended_features,Group: KIDBIKE_2,weekly
46.14233716218942,69.90189655014123,0.8838825107624274,0.8591001228538939,10.858248479638545,0.20799587794893215,XGBoost_weekly_extended_features,Group: CITYBIKE_P,weekly
10.859524819586012,16.57232747787579,1.0486665598312672,0.8682235619677078,6.001681447029114,0.579561513125129,XGBoost_weekly_extended_features,Group: SPORTBIKE_S,weekly
16.29549866914749,23.88471976486191,0.7875148055721836,0.8709866271556176,-2.5251542925834656,-0.12203347882373626,XGBoost_weekly_extended_features,Group: SPORTBIKE_A,weekly
16.372155750079077,25.196452097616596,0.9541044757581778,0.8308472741089344,7.034016481328573,0.4099146569235371,XGBoost_weekly_extended_features,Volume: Low Volume,weekly
60.3568736494115,80.07357935307675,0.8445179200573921,0.8694738457506581,12.48927585424575,0.1747508880051721,XGBoost_weekly_extended_features,Volume: High Volume,weekly
29.33314853461959,49.3832359216361,0.8900635143280908,0.8538161707783619,8.336982898757384,0.25297128567713856,CatBoost_weekly_extended_features,Overall,weekly
18.083603989851266,25.430101851491475,0.9995720515251297,0.8867202877472444,8.412986525255423,0.46502822143319905,CatBoost_weekly_extended_features,Group: UNKNOWN,weekly
25.342651926940736,37.24860976468682,0.7201662951673979,0.784483933312986,1.7193317473845946,0.0488585321791587,CatBoost_weekly_extended_features,Group: KIDBIKE_1,weekly
16.750107680131336,23.299003962865992,0.8197281470818991,0.8096965707725341,11.488593998538228,0.5622366166737459,CatBoost_weekly_extended_features,Group: KIDBIKE_2,weekly
48.13706588988686,73.00048152089187,0.9220926653527741,0.8692403135049116,12.669157127872344,0.24268485517035246,CatBoost_weekly_extended_features,Group: CITYBIKE_P,weekly
8.1881049073324,13.330051090147805,0.7906968258153606,0.7977293394641691,2.8056876868930867,0.27093550624504054,CatBoost_weekly_extended_features,Group: SPORTBIKE_S,weekly
15.882036314579308,23.395501672330294,0.7675333534926804,0.8887666395987376,-3.561429180789795,-0.17211367788203472,CatBoost_weekly_extended_features,Group: SPORTBIKE_A,weekly
16.64504788127193,26.05342951866447,0.9700075497176979,0.8496251857091972,6.612412673445731,0.3853452546873187,CatBoost_weekly_extended_features,Volume: Low Volume,weekly
60.26741163194066,82.03346405409744,0.8432661607738106,0.8640340149071659,12.541576678167651,0.1754826850709441,CatBoost_weekly_extended_features,Volume: High Volume,weekly
